x,y,error
-77.9856640809,33.8938933083,0.0875664656
-77.9844875442,33.8927227761,0.039846904
-77.9830089406,33.8928596413,-0.0227847812
-77.9816049838,33.893225595,-0.0138912686
-77.9801904459,33.8928614474,0.0272894355
-77.9787068624,33.8927034075,0.0375422072
-77.9773346467,33.8924272127,-0.0964929325
-77.976113614,33.8920265023,-0.2126121855
-77.9747878783,33.8923007278,-0.1430214667
-77.9735055771,33.8918217307,-0.0831647408
-77.972618791,33.8906824961,-0.0717439934
-77.9712559076,33.8908923019,0.0705804371
-77.9701155457,33.8901020088,0.0994514945
-77.9689492878,33.8891258987,-0.4043773561
-77.9677427023,33.8894225176,-0.6659707663
-77.966617,33.888512,-0.8313761153
-77.965476,33.888074,-0.808819425
-77.964384,33.887688,-0.5580998757
-77.96334,33.886954,-0.2135955039
-77.963405,33.885798,-0.3972989602
-77.963428,33.884643,-0.5003633954
-77.962415,33.883988,-0.420790963
-77.962409,33.882903,-0.1764716553
-77.962167,33.881787,0.1999506199
-77.961179,33.881695,0.4952856836
-77.9605963319,33.8808764765,0.4935074978
-77.960768,33.879973,0.4988656075
-77.9601400756,33.8791332259,0.5571431776
-77.9604059583,33.8782201519,0.6063286809
-77.9598112573,33.8774476058,0.6050459376
-77.9600153079,33.8765547512,0.5688164114
-77.9593711155,33.8759004387,0.6911737732
-77.9586865637,33.8754045448,1.3169135549
-77.958187224,33.8746331956,2.15
-77.9582872778,33.8738837322,2.15
-77.9577550697,33.8732308195,1.8
-77.9572424885,33.8726522624,-0.66
-77.9573825323,33.8719298444,-0.66
-77.9568945497,33.8713973671,-2.46971276
-77.9561651604,33.8713021073,-4.4114169849
-77.9562260833,33.8704019454,-4.463498391
-77.9555517298,33.8701027535,-5.194408526
-77.9548458287,33.8697795199,-5.5275552266
-77.954968,33.868915,-5.6299499614
-77.955071,33.868037,-5.8735030032
-77.95437,33.86755,-6.4941479851
-77.954507,33.866641,-6.5481874992
-77.95466,33.865749,-6.3880791934
-77.954031,33.865159,-6.562445837
-77.953797,33.865987,-6.7964491671
-77.953662,33.866921,-6.9587632949
-77.952815,33.867024,-7.2574066454
-77.952679,33.868007,-7.2691509459
-77.952553,33.868986,-7.1021844317
-77.9524092473,33.8699546432,-6.817487524
-77.951537,33.87019,-7.0697633668
-77.951401,33.871191,-6.6628245672
-77.951263,33.872189,-6.3518150939
-77.95113,33.873182,-6.3455048714
-77.951004,33.874172,-6.7130830316
-77.950067,33.874683,-6.9644691264
-77.949135,33.87551,-7.2703332791
-77.948095,33.875911,-7.5661318253
-77.947831,33.876934,-7.6848150519
-77.947539,33.877959,-7.590204451
-77.947239,33.878979,-7.402422488
-77.946964,33.880005,-7.1721933148
-77.946729,33.881036,-7.0218509397
-77.946538,33.882073,-7.0819862121
-77.94638,33.883111,-7.3604439222
-77.947196,33.883633,-7.4377441743
-77.947053,33.884636,-7.7502394107
-77.946861,33.885607,-7.8532933275
-77.946774,33.886517,-7.7445095659
-77.946465,33.887361,-7.6819321717
-77.94627,33.888327,-7.5519944191
-77.946073,33.889296,-7.480557488
-77.945861,33.890263,-7.4353643727
-77.945637,33.891222,-7.2840020666
-77.945408,33.892178,-7.0621953814
-77.945185,33.893133,-6.9729180478
-77.944976,33.894089,-6.9462314344
-77.94407,33.894323,-7.3473991972
-77.943888,33.895311,-7.0081895771
-77.944621,33.896008,-5.9420083042
-77.94446,33.896967,-5.54717163
-77.944285,33.897924,-5.5874804322
-77.944083,33.898877,-5.6675531525
-77.943867,33.899822,-5.6729130572
-77.943553,33.900785,-5.7856863262
-77.944253,33.901294,-5.6545375879
-77.943987,33.902119,-5.486715008
-77.943386,33.90292,-5.3746682031
-77.943271,33.904155,-5.7420031372
-77.94321,33.905416,-6.217816794
-77.943245,33.906585,-6.1983772694
-77.943537,33.907512,-5.8706897319
-77.942795,33.908159,-6.0464324019
-77.943126,33.90899,-5.7778377852
-77.942323,33.909586,-6.129513352
-77.942463,33.910569,-5.902087944
-77.942653,33.911534,-5.1599965981
-77.94203,33.912308,-5.3815999309
-77.94149,33.913146,-5.3443020054
-77.94099,33.91403,-5.4390077194
-77.940518,33.91492,-5.7607031516
-77.940006,33.915791,-6.0714092137
-77.939531,33.916663,-6.1447498154
-77.939118,33.917561,-5.6898765854
-77.938779,33.918457,-4.8128481916
-77.938483,33.919334,-3.7490706679
-77.938177,33.920188,-2.9258825987
-77.937909,33.921027,-2.3923565614
-77.937594,33.921856,-2.0138913559
-77.937252,33.922638,-1.9507491909
-77.93698,33.923448,-2.0130821232
-77.9367657759,33.9242129294,-2.1292027078
-77.9365638284,33.9250163119,-2.3954386678
-77.9363938478,33.9258807175,-2.7364328631
-77.9360290728,33.9265437676,-3.4411661689
-77.9359287394,33.9272526707,-3.5275524676
-77.9357489616,33.9280235618,-3.775908279
-77.936035794,33.9287096551,-1.7
-77.935760882,33.9293234515,-1.7
-77.9355059269,33.9299564344,-1.7
-77.9352163964,33.9305453345,-1.7
-77.9356725935,33.9309357509,-0.8774342041
-77.9354536426,33.9315462771,-0.4295250523
-77.9353404569,33.9321075418,-0.1012350765
-77.9356089314,33.9326208994,1.51
-77.9352782523,33.9330169233,1.5136559458
-77.9351566061,33.9335234797,1.5321603972
-77.9349276299,33.9340542048,1.3533738754
-77.9346215542,33.9345628152,1.2669036365
-77.9342654174,33.935063952,1.2878876728
-77.9345551105,33.9355768921,2.2243617015
-77.9342263346,33.9360076892,2.1028750206
-77.9341071608,33.9365285692,2.15
-77.9338609875,33.9371199036,2.15
-77.9335847775,33.937750815,2.15
-77.9332667953,33.9383678329,2.15
-77.9328925252,33.9388917518,2.15
-77.9326069203,33.9394505458,2.15
-77.9323451249,33.94004553,2.15
-77.9319498695,33.9406152537,2.155875372
-77.9316042535,33.941211793,2.2408303316
-77.9312633843,33.9417654594,2.0
-77.9315247988,33.942441782,2.15
-77.9317209579,33.9432079521,0.9
-77.931422425,33.944026893,0.9
-77.9311506585,33.9447850348,0.9
-77.9316981663,33.9453777158,0.63
-77.9313300111,33.9461545215,0.63
-77.930936,33.946954,0.63
-77.930554,33.947753,0.63
-77.9301230761,33.9484944602,0.7174900557
-77.9295600677,33.9491226883,0.8752631004
-77.9290259706,33.9496327788,1.0902688502
-77.9287755143,33.9503608073,1.0862620018
-77.9286518078,33.9511999397,1.0482270917
-77.9284493974,33.9520150883,1.0081792655
-77.9281799231,33.9528046271,1.0061282187
-77.9278771282,33.9535589395,1.0951408831
-77.9275565722,33.9543275479,1.116606662
-77.9271828701,33.9550559877,1.1554978341
-77.9267791384,33.9557440225,1.1139686248
-77.9263474198,33.9564015246,1.1491724285
-77.9259248627,33.9570437701,1.1830447235
-77.9255199837,33.957682305,1.1524908615
-77.9251084921,33.9583015453,1.3612650147
-77.9247455001,33.9589011234,1.5101289196
-77.9244643286,33.9595504172,1.5621415751
-77.9242377767,33.9602242726,1.6465833918
-77.923959,33.9609,1.6651443495
-77.923565,33.961485,1.988421089
-77.923468,33.962172,1.8099945972
-77.923324,33.962877,1.6644316699
-77.923871,33.963259,1.1279168106
-77.92366,33.964,1.0496427336
-77.923379,33.964716,1.0666255406
-77.923076,33.965411,1.136092047
-77.922851,33.966155,1.1431254636
-77.923435,33.966718,1.152518668
-77.923228,33.967511,1.0989948228
-77.922967,33.968315,0.907677124
-77.922631,33.969188,0.8384533693
-77.922097,33.969952,0.7783409273
-77.922269,33.970888,0.6587724507
-77.921592,33.971572,0.5829230082
-77.92106,33.972342,0.6607368594
-77.920592,33.973086,0.8586696441
-77.920123,33.973822,1.4351253203
-77.920485,33.974579,0.8773197665
-77.919895,33.975259,2.0036173622
-77.919251,33.975875,3.7045561679
-77.91856,33.976439,4.4029036038
-77.918655,33.977299,4.9795103572
-77.918476,33.978143,5.5965809927
-77.918203,33.979007,5.5426278156
-77.917901,33.979879,4.3229572756
-77.917592,33.980784,4.3259889257
-77.917474,33.98176,3.9879219917
-77.917065,33.982645,4.3592812858
-77.916767,33.983517,3.853389551
-77.916465,33.984341,3.1686727643
-77.916407,33.985279,3.1326809752
-77.916149,33.986349,3.1604335308
-77.916251,33.987542,3.1729171248
-77.916196,33.988567,3.4930747601
-77.916114,33.989573,3.9683947229
-77.915195,33.990271,3.8061511253
-77.915099,33.991315,4.23925008
-77.914955,33.992306,4.8207156785
-77.914805,33.99331,5.2618739982
-77.914599,33.99435,5.8028516179
-77.913979,33.995318,6.2279123865
-77.913508,33.996094,6.543704466
-77.913278,33.997041,6.5467701552
-77.913233,33.998096,7.1296046756
-77.912396,33.998714,7.2630693215
-77.912574,33.999804,7.1241799458
-77.912485,34.00106,7.2333809091
-77.912771,34.002254,7.3926932697
-77.912005,34.003257,7.5270445618
-77.911558,34.004394,8.2317189432
-77.911104,34.005336,8.1572141478
-77.911028,34.006374,6.8495306447
-77.910914,34.007513,6.7776538553
-77.910915,34.008692,6.4704524423
-77.909889,34.009293,5.9337567479
-77.910941,34.009894,6.7154599918
-77.912067,34.010629,7.1552743585
-77.913257,34.011405,7.2407891135
-77.913297,34.012749,7.0968813731
-77.914526,34.013423,7.0318447489
-77.915799,34.014201,4.5976277856
-77.917091,34.01479,0.9675516752
-77.917091,34.016289,1.8414622195
-77.918541,34.017189,0.4570417898
-77.9203485835,34.0183753574,-0.481921311
-77.919899,34.019619,0.0534246419
-77.919807,34.02116,-0.4701673802
-77.919693,34.022701,-0.7712844822
-77.919563,34.024239,-0.9907557585
-77.919403,34.025791,-0.9661669298
-77.919243,34.027351,-0.8720673636
-77.919052,34.028912,-0.3747308881
-77.918861,34.030479,0.3241672966
-77.918663,34.032051,1.0332203432
-77.918449,34.033619,1.3128964052
-77.918228,34.035191,1.2852374883
-77.918007,34.036762,1.9330635331
-77.917786,34.038338,3.1584930653
-77.917564,34.039909,2.6056666659
-77.917351,34.041477,2.8160378942
-77.915924,34.042084,3.0347576947
-77.914505,34.042698,3.2364534922
-77.914295,34.044243,2.8624378068
-77.912876,34.045084,3.3607362787
-77.9372261932,34.0573392272,-13.5
-77.9373655898,34.0568587945,-13.5
-77.9378902859,34.0566047977,-13.5
-77.9380288024,34.056116269,-13.5
-77.9381725637,34.0556417599,-13.5
-77.9383154905,34.0551590755,-13.5
-77.9388104346,34.0551189353,-13.5
-77.9385154891,34.05468336,-13.5
-77.9387012061,34.0542255535,-13.5
-77.9388327262,34.0537462346,-13.5
-77.9389683417,34.053264876,-13.5
-77.9391040357,34.0527834275,-13.5
-77.9392398069,34.0523019631,-13.5
-77.9393756065,34.0518204996,-13.5
-77.9395114315,34.0513389862,-13.5
-77.9396473637,34.0508572546,-13.5
-77.9397833434,34.0503744254,-13.5
-77.9399174098,34.0498848731,-13.5
-77.9400969104,34.0493533165,-13.5
-77.9401260825,34.048806117,-13.5
-77.9401431052,34.0483031642,-13.5
-77.9401407359,34.0478022472,-13.5
-77.940137264,34.0473022332,-13.5
-77.9401338855,34.0468020464,-13.5
-77.9401305038,34.0463017945,-13.5
-77.9401271213,34.0458015297,-13.5
-77.9401237387,34.0453012597,-13.5
-77.9401203563,34.0448009888,-13.5
-77.940116974,34.0443007199,-13.5
-77.9401135919,34.0438004551,-13.5
-77.9406875844,34.0434766885,-13.5
-77.9406861635,34.0429764668,-13.5
-77.9406847421,34.0424762543,-13.5
-77.94122,34.0422792843,-13.5
-77.94122,34.0417790374,-13.5
-77.94122,34.0412787905,-13.5
-77.94122,34.0407785435,-13.5
-77.94122,34.0402782966,-13.5
-77.94122,34.0397780497,-13.5
-77.9406762062,34.0394753531,-13.5
-77.9406747836,34.0389753208,-13.5
-77.9406733621,34.0384753541,-13.5
-77.9406719423,34.0379754786,-13.5
-77.9400729934,34.0377988104,-13.5
-77.9400696011,34.0372991152,-13.5
-77.9400661487,34.0367996966,-13.5
-77.9395252919,34.0366724948,-13.5
-77.9395206448,34.0361722695,-13.5
-77.9389505285,34.0357359629,-11.138176879
-77.93828,34.0355293585,-8.0490211434
-77.93828,34.0347793326,-7.9514019759
-77.93828,34.0340293066,-8.1909396929
-77.93828,34.0332792807,-8.2569546033
-77.9376750456,34.0331966054,-6.540853885
-77.9376251349,34.0326105963,-6.1250012049
-77.9371358068,34.0324167108,-4.8321416296
-77.9368049484,34.0319110567,-4.448917217
-77.9371847902,34.0313136179,-5.6015110523
-77.9374297704,34.0306490105,-6.3916380816
-77.937183259,34.029935425,-6.5064738438
-77.9367865496,34.0292227003,-6.0028403504
-77.9371575329,34.0285728004,-6.1554270725
-77.9366546751,34.0282349999,-4.9349947609
-77.9370518648,34.0274529232,-5.4800663078
-77.9366680681,34.0267073163,-4.1949616222
-77.9361669807,34.0261895844,-3.3183314087
-77.9365945499,34.0254609737,-4.4003860461
-77.9368928185,34.0246658716,-4.917200229
-77.9369964819,34.023849559,-5.1322122139
-77.9370098686,34.0230007276,-4.99149161
-77.9377160714,34.0227573131,-5.4136462648
-77.9377137866,34.0219391183,-5.2499674133
-77.9377115768,34.021117007,-5.6571109645
-77.9383951725,34.0209513436,-8.8004236355
-77.93906,34.0208459334,-13.5
-77.93906,34.0200976028,-13.5
-77.9397468782,34.019898835,-13.5
-77.9397442042,34.0191524937,-13.5
-77.939741529,34.0184060268,-13.5
-77.940442069,34.0179973762,-13.5
-77.9404349218,34.0172507318,-13.5
-77.9411099182,34.0167853655,-13.5
-77.9417500436,34.0163122514,-5.0579650229
-77.9417405154,34.0155670364,-5.056447896
-77.9423817248,34.0152374906,-3.9652766747
-77.9430203489,34.0149551582,-2.9977801661
-77.9430121896,34.0142144141,-2.9561449481
-77.9430017443,34.0134702704,-2.9802066387
-77.942992976,34.0127272905,-3.1489408679
-77.9436389274,34.0123900302,-2.3771939535
-77.9442915634,34.0121163796,-1.9102023479
-77.9449481896,34.011859584,-1.4747962386
-77.9450493702,34.0111443559,-1.4335965135
-77.9452241296,34.010432718,-1.337594157
-77.9454123986,34.00974215,-1.149680321
-77.9449128114,34.0092817399,-1.035860415
-77.94512809,34.0085896359,-0.8959895633
-77.9453312343,34.0079041813,-0.8350201613
-77.9448310974,34.0074204094,-0.8409331002
-77.9450404199,34.0067257312,-0.8470395518
-77.9452404925,34.0060347649,-0.8293828946
-77.9459327305,34.0058435431,-0.7634162186
-77.9460808255,34.0051390388,-0.7338960109
-77.9461834468,34.0044496967,-0.7327474529
-77.9467213739,34.0042987046,-0.7335688308
-77.946894777,34.0037929484,-0.7437944225
-77.9473841218,34.0035291373,-0.7653798725
-77.9471576857,34.0027855603,-0.7874470657
-77.9470002856,34.0021890125,-0.8400178372
-77.9471891151,34.0015452051,-0.8731110823
-77.9466972556,34.0012080018,-0.902748891
-77.9461835631,34.000870162,-1.0767666306
-77.9463870757,34.0001736258,-1.1948224485
-77.946618135,33.9994564152,-1.2362478564
-77.9468295799,33.9987737899,-2.0217969586
-77.9470323682,33.9980469041,-4.999617289
-77.9472578966,33.9973454343,-11.0
-77.9479945638,33.9971194031,-11.0
-77.9481976941,33.9964278749,-12.0
-77.9487681445,33.9963505512,-3.096400314
-77.9484207753,33.995702646,-2.5114534434
-77.948649459,33.9950112666,-1.7475356148
-77.9488656302,33.9942852808,-1.6037260937
-77.9491400732,33.9935576814,-1.609110977
-77.9497243327,33.993874167,-2.2691675309
-77.9497409793,33.9933681179,-2.1176621633
-77.9502292788,33.9929771439,-2.4906650867
-77.9509440287,33.9926216113,-3.0422722469
-77.9516621096,33.9924186643,-3.5770877309
-77.9523970849,33.9920009721,-4.8726372178
-77.9525271529,33.9912654914,-4.3651005307
-77.9532678604,33.9908159357,-8.1525711931
-77.9533984866,33.9900706973,-9.2257797268
-77.9540802152,33.9899657014,-12.0
-77.9542127186,33.9892276573,-12.0
-77.954895073,33.9887142298,-12.0
-77.9555296313,33.9882017464,-12.0
-77.9560070038,33.9876068606,-12.0
-77.9567110491,33.9875711417,-1.2796875845
-77.9563843957,33.9868920502,-0.7392857805
-77.9568717356,33.9863951834,1.5064353291
-77.9573513615,33.9858668825,4.2205084249
-77.9577916321,33.9852408866,6.7755104387
-77.9582415743,33.9846167011,10.8168736804
-77.9586699046,33.983927975,12.144459625
-77.9583226464,33.9832069148,8.5502273752
-77.9579742474,33.982485306,6.5648534251
-77.9583539082,33.9816742276,6.1859031674
-77.9587209252,33.9808171457,6.0316568749
-77.9583619871,33.9800748465,5.6489109696
-77.9587761104,33.9792934584,5.7606456235
-77.9591190066,33.9783531208,1.9847954749
-77.9594918798,33.9774694918,-0.7471312559
-77.9599246812,33.9766643616,-0.7948884014
-77.9602975587,33.9757336287,-0.7391972136
-77.9606888479,33.9748549553,-0.2458705757
-77.9611213826,33.9739365326,-0.1419124287
-77.9607657517,33.9731600353,-0.1695527484
-77.9611707435,33.9723405762,0.3328367037
-77.961598489,33.9715677571,0.3663769656
-77.9620456838,33.9707955893,0.3800151177
-77.9624945041,33.9700219076,0.3468229792
-77.9629351639,33.9692386709,0.3918966334
-77.9633590771,33.9684425342,0.5740618463
-77.9637610874,33.9676321079,0.6688788451
-77.9641442011,33.9668100528,0.6846276045
-77.9645196984,33.9659829585,0.5584647385
-77.9649252978,33.9651539338,0.5517630784
-77.9653788019,33.96427291,0.5972708883
-77.96602186,33.9635123485,0.5442376934
-77.9658468026,33.9624922654,0.4974938415
-77.9660260069,33.9613750387,0.4645758788
-77.9659216965,33.9604577126,0.1896009319
-77.9657030968,33.9596607461,-0.6271488663
-77.9663912946,33.9591168676,-0.5473948396
-77.9662808634,33.9582475511,-0.910948138
-77.9661014904,33.9574459012,-0.9485914115
-77.9657612869,33.9567927168,-0.9886533436
-77.9662853511,33.9562455226,-0.9776661361
-77.966217333,33.9554768181,-1.3139785646
-77.9668695839,33.9549719097,-1.4110806633
-77.9668212125,33.9540987554,-0.735607242
-77.9668316963,33.9531909729,-0.1841117859
-77.9674635479,33.9526834178,-0.7398976885
-77.9680960766,33.952175379,-1.2100853652
-77.9681079903,33.9512780247,-1.5895466225
-77.9680654741,33.9504377456,-2.3539433314
-77.9680182388,33.9496140123,-3.9985321401
-77.968621424,33.9491279613,-4.5202812431
-77.9685965956,33.9482990969,-5.1367242082
-77.9691903902,33.9478204358,-5.205275673
-77.9697843097,33.9473416761,-5.7014344188
-77.969731599,33.9465411362,-8.093999152
-77.9695686164,33.9457752899,-12.75
-77.9701508484,33.9453027119,-12.75
-77.9707484356,33.9448443331,-12.75
-77.9712700586,33.9442811536,-12.75
-77.9718594585,33.9438078828,-12.75
-77.9716927431,33.9431456357,-12.8315499451
-77.9722747775,33.9426719119,-12.8607061318
-77.9728568119,33.9421981881,-13.2403698553
-77.9726077965,33.9413065634,-9.723460365
-77.9729929835,33.9407815653,-7.9265662859
-77.9730202407,33.9399628681,-5.7452465911
-77.973714,33.939602,-5.786703401
-77.9733959874,33.9389221965,-3.8782334044
-77.9740930886,33.9382300919,-2.9625815564
-77.974806978,33.9377782569,-2.6575378976
-77.9755705894,33.9373018308,-2.552329166
-77.9754201915,33.9363994069,-1.3502365728
-77.9761616762,33.9358623505,-1.3865717446
-77.9760284305,33.9349611167,-0.9807538387
-77.9767895044,33.9343793933,-1.1916643437
-77.9775349375,33.9338026504,-1.4780493327
-77.9782669538,33.933233727,-1.8542616534
-77.978987939,33.9326701323,-2.2736107736
-77.9796987979,33.9321112795,-2.9581741199
-77.9804039758,33.9315581076,-3.365668539
-77.9810985658,33.9310083923,-3.5133575858
-77.9811399005,33.9300009534,-3.3396995534
-77.9818516825,33.9294420476,-3.1363699726
-77.9825587393,33.9288877935,-3.0830600384
-77.9826146324,33.9278584884,-2.6945155682
-77.9826544397,33.9268238438,-2.3039163897
-77.9833947088,33.9262503911,-1.8947656275
-77.9841273116,33.9256802372,-1.9670253291
-77.9848530773,33.9251130599,-2.5951170878
-77.9855726878,33.9245485317,-2.8012738815
-77.9862888652,33.9239878863,-2.1948188154
-77.9863893504,33.9229092025,-1.7568872644
-77.987117628,33.9223418229,-1.632625736
-77.9878389787,33.9217777059,-1.2843828793
-77.9879715118,33.9206774119,-0.8436692593
-77.9887189302,33.9201198671,-0.8546771627
-77.9894738417,33.9195803258,-0.9414248883
-77.990239025,33.9190635256,-0.9909767105
-77.9910147781,33.9185712251,-1.0272252661
-77.9917990482,33.9181014988,-1.1217604874
-77.9925884007,33.9176494393,-1.2063999641
